Date,Subject,Year,brightness_median,brightness_stdev,hue_median,hue_stdev,saturation_stdev
1947-01-21,All Cartoons,1947,227,90.1391,0,10.2642,1.09
1947-01-22,Southerners,1947,227,91.298,0,14.2201,1.2883
1947-01-22,All Cartoons,1947,227,91.298,0,14.2201,1.2883
1947-01-23,All Cartoons,1947,242,89.4235,0,11.7553,1.1597
1947-01-24,All Cartoons,1947,224,89.3769,0,15.9051,0.949
1947-01-25,All Cartoons,1947,243,85.657,0,9.5289,0.6214
1947-01-26,All Cartoons,1947,203,85.427,0,14.8897,1.5037
1947-01-27,All Cartoons,1947,246,89.2049,0,6.4987,0.8231
1947-01-28,All Cartoons,1947,248,67.8173,0,14.7712,1.053
1947-01-29,All Cartoons,1947,248,71.4114,0,11.1906,1.152
1947-01-30,All Cartoons,1947,211,83.5813,0,14.8198,1.2856
1947-01-31,All Cartoons,1947,249,84.7105,0,9.9197,0.6228
1947-02-01,All Cartoons,1947,157,91.9861,0,15.1415,1.4721
1947-02-02,All Cartoons,1947,238,89.6032,0,9.9696,1.1436
1947-02-03,All Cartoons,1947,251,77.9408,0,13.8873,1.4932
1947-02-04,All Cartoons,1947,184,92.8696,0,12.3621,0.6825
1947-02-06,All Cartoons,1947,255,64.5911,0,14.1493,1.2486
1947-02-07,All Cartoons,1947,213,76.2797,0,9.5371,1.0794
1947-02-08,All Cartoons,1947,217,83.5456,0,14.1946,1.3288
1947-02-09,All Cartoons,1947,189,89.2719,0,12.4413,1.1229
1947-02-10,All Cartoons,1947,255,94.5877,0,13.342,1.1793
1947-02-11,All Cartoons,1947,113,95.2636,0,10.4102,1.1193
1947-02-12,All Cartoons,1947,121,91.4046,0,18.1639,1.4289
1947-02-13,All Cartoons,1947,244,95.5773,0,8.1649,0.8366
1947-02-14,All Cartoons,1947,254,78.5364,0,13.1886,1.2568
1947-02-15,All Cartoons,1947,168,96.884,0,11.2634,1.0808
1947-02-16,All Cartoons,1947,235,84.052,0,14.1497,1.0795
1947-02-17,All Cartoons,1947,200,99.3703,0,7.4155,0.7709
1947-02-18a,All Cartoons,1947,251,96.5419,0,14.2915,0.6654
1947-02-18b,All Cartoons,1947,255,76.077,0,9.5945,1.0638
1947-02-19,All Cartoons,1947,249,90.2233,0,13.217,0.9721
1947-02-20,All Cartoons,1947,255,76.8489,0,8.7631,0.7417
1947-02-21,All Cartoons,1947,255,67.4335,0,12.6538,0.559
1947-02-22,All Cartoons,1947,252,83.4932,0,11.2943,1.3296
1947-02-23,Southerners,1947,215,86.538,0,14.1801,1.421
1947-02-23,All Cartoons,1947,215,86.538,0,14.1801,1.421
1947-02-24,All Cartoons,1947,205,91.7805,0,10.9101,1.1549
1947-02-25,All Cartoons,1947,245,80.7687,0,14.8525,1.1111
1947-02-26,All Cartoons,1947,254,84.509,0,9.1117,1.1217
1947-02-27,All Cartoons,1947,252,88.6511,0,14.0433,0.9688
1947-02-28,All Cartoons,1947,251,89.8012,0,12.2465,1.1825
1947-03-01,All Cartoons,1947,211,89.4121,0,14.3223,1.285
1947-03-02,All Cartoons,1947,193,88.6625,0,11.1188,0.7289
1947-03-03,All Cartoons,1947,249,78.0434,0,12.7664,0.5413
1947-03-04,All Cartoons,1947,204,99.1981,0,10.2373,0.7022
1947-03-05,All Cartoons,1947,227,83.7632,0,14.799,1.043
1947-03-06,All Cartoons,1947,253,89.7979,0,11.1665,1.1012
1947-03-07,All Cartoons,1947,252,83.6832,0,14.4254,1.1687
1947-03-08,All Cartoons,1947,253,86.2592,0,7.8753,0.8337
1947-03-09,All Cartoons,1947,253,95.3309,0,13.4706,1.0083
1947-03-10,All Cartoons,1947,252,74.4311,0,13.0557,0.7269
1947-03-11,All Cartoons,1947,254,81.9108,0,12.4913,0.4834
1947-03-12,All Cartoons,1947,249,84.2045,0,7.5711,0.8225
1947-03-13,All Cartoons,1947,254,81.0575,0,14.4412,1.2576
1947-03-14,All Cartoons,1947,225,91.537,0,12.4209,1.3368
1947-03-15,All Cartoons,1947,255,74.4792,0,13.8754,1.2169
1947-03-16,All Cartoons,1947,243,91.445,0,11.0628,1.1527
1947-03-17,All Cartoons,1947,253,83.0634,0,14.3429,1.0383
1947-03-18,All Cartoons,1947,225,78.5665,0,10.5909,0.7879
1947-03-19,All Cartoons,1947,245,81.9089,0,14.6043,1.2111
1947-03-20,Southerners,1947,232,81.9558,0,12.7113,0.6812
1947-03-20,All Cartoons,1947,232,81.9558,0,12.7113,0.6812
1947-03-21,All Cartoons,1947,247,87.6764,0,12.8811,0.6005
1947-03-22,All Cartoons,1947,241,90.0478,0,12.601,0.683
1947-03-23,All Cartoons,1947,255,90.8107,0,13.2572,1.0019
1947-03-24,All Cartoons,1947,249,81.9426,0,11.8419,1.2979
1947-03-25,All Cartoons,1947,232,81.2623,0,13.9442,1.0807
1947-03-26,All Cartoons,1947,247,69.0885,0,10.7344,1.1923
1947-03-27,All Cartoons,1947,252,80.2926,0,13.5381,1.1629
1947-03-28,All Cartoons,1947,134,101.7102,0,10.8716,1.0151
1947-03-29,All Cartoons,1947,244,98.0636,0,13.9315,0.5731
1947-03-30,All Cartoons,1947,147,84.6745,0,10.2993,1.3459
1947-03-31,All Cartoons,1947,239,88.1601,0,15.4731,1.3727
1947-04-01,All Cartoons,1947,196,85.1255,0,11.2947,1.3473
1947-04-02,All Cartoons,1947,244,92.5238,0,16.1673,1.203
1947-04-03,All Cartoons,1947,254,79.5398,0,10.5956,1.1242
1947-04-04,All Cartoons,1947,253,86.5777,0,15.2982,1.0532
1947-04-05,All Cartoons,1947,253,78.4979,0,10.339,0.9683
1947-04-06,All Cartoons,1947,247,86.5974,0,14.2645,0.982
1947-04-07,All Cartoons,1947,254,91.3732,0,9.6681,1.1221
1947-04-08,All Cartoons,1947,253,78.6558,0,13.4974,0.9075
1947-04-09,All Cartoons,1947,253,75.2722,0,10.1269,0.676
1947-04-10,All Cartoons,1947,248,81.1105,0,13.9191,1.2398
1947-04-11,All Cartoons,1947,223,95.5852,0,10.5838,1.0937
1947-04-12,All Cartoons,1947,250,80.9128,0,13.9465,1.2841
1947-04-13,All Cartoons,1947,229,89.6677,0,10.9864,1.0638
1947-04-14,All Cartoons,1947,255,71.436,0,12.4297,0.582
1947-04-15,All Cartoons,1947,144,94.0533,0,11.6398,1.32
1947-04-16,All Cartoons,1947,239,87.2832,0,13.8535,1.082
1947-04-17,All Cartoons,1947,255,72.3832,0,12.1492,0.7631
1947-04-18,All Cartoons,1947,254,86.0245,0,13.7803,1.2793
1947-04-19,All Cartoons,1947,162,103.1765,0,10.453,1.1215
1947-04-20,All Cartoons,1947,227,86.1954,0,15.731,1.2748
1947-04-21,All Cartoons,1947,254,92.6747,0,11.0977,1.1652
1947-04-22,All Cartoons,1947,255,72.6837,0,13.7198,1.0584
1947-04-23,All Cartoons,1947,252,90.2172,0,10.8109,0.6268
1947-04-24,All Cartoons,1947,253,88.2463,0,12.7535,0.7352
1947-04-25,All Cartoons,1947,180,77.7139,0,12.0217,1.3477
1947-04-26,All Cartoons,1947,235,84.0577,0,13.8561,1.1774
1947-04-27,All Cartoons,1947,249,84.0964,0,11.4891,1.0459
1947-04-28,All Cartoons,1947,223,88.6898,0,13.4909,0.5896
1947-04-29,All Cartoons,1947,255,69.8864,0,10.1036,0.6283
1947-04-30,All Cartoons,1947,198,88.6619,0,14.4161,0.7371
1947-05-01,All Cartoons,1947,252,84.0258,0,9.1837,1.0654
1947-05-02,All Cartoons,1947,255,80.2836,0,13.4626,1.0942
1947-05-03,All Cartoons,1947,205,91.669,0,10.5085,1.1057
1947-05-04,All Cartoons,1947,246,96.4862,0,14.7603,1.01
1947-05-05,All Cartoons,1947,250,84.8637,0,10.4204,1.569
1947-05-06,All Cartoons,1947,234,83.7833,0,14.2303,1.2775
1947-05-07,All Cartoons,1947,248,89.7935,0,9.9336,0.6989
1947-05-08,All Cartoons,1947,185,88.504,0,13.9738,0.8452
1947-05-09,All Cartoons,1947,252,82.8699,0,10.6735,0.6581
1947-05-10,All Cartoons,1947,249,78.8778,0,14.3806,1.0044
1947-05-11,All Cartoons,1947,253,94.9388,0,11.0155,1.2883
1947-05-12,All Cartoons,1947,254,79.2515,0,15.4625,1.0572
1947-05-13,All Cartoons,1947,222,93.5417,0,10.7991,1.3641
1947-05-14,All Cartoons,1947,250,82.4411,0,18.8925,1.407
1947-05-15,All Cartoons,1947,254,83.8416,0,9.8866,0.7139
1947-05-16,All Cartoons,1947,181,95.1712,0,14.1255,1.5116
1947-05-17,All Cartoons,1947,238,88.6256,0,10.8063,0.6347
1947-05-18,All Cartoons,1947,253,96.1824,0,16.1851,1.0511
1947-05-19,All Cartoons,1947,244,79.3973,0,12.558,1.1306
1947-05-20,All Cartoons,1947,255,83.725,0,16.0317,1.3111
1947-05-21,All Cartoons,1947,235,81.2939,0,9.9404,1.0989
1947-05-22,All Cartoons,1947,251,88.2864,0,13.773,1.415
1947-05-23,Southerners,1947,253,90.689,0,10.9426,0.6048
1947-05-23,All Cartoons,1947,253,90.689,0,10.9426,0.6048
1947-05-24,All Cartoons,1947,250,83.1578,0,13.9354,0.9292
1947-05-25,All Cartoons,1947,254,79.6216,0,11.0753,0.6046
1947-05-26,All Cartoons,1947,254,72.3401,0,13.6193,1.0475
1947-05-27,All Cartoons,1947,250,82.9074,0,10.8423,1.1417
1947-05-28,All Cartoons,1947,213,87.7667,0,14.5166,1.3701
1947-05-29,All Cartoons,1947,254,81.6941,0,11.6655,1.0749
1947-05-30,All Cartoons,1947,238,86.0974,0,12.1232,0.5668
1947-05-31,All Cartoons,1947,247,92.572,0,11.3568,0.6794
1947-06-01,All Cartoons,1947,205,88.7933,0,15.8014,1.0633
1947-06-02,All Cartoons,1947,249,80.5274,0,6.5003,0.8343
1947-06-03,All Cartoons,1947,230,82.9772,0,15.4216,1.0045
1947-06-04,All Cartoons,1947,255,66.3136,0,11.9276,1.377
1947-06-05,All Cartoons,1947,218,79.5072,0,15.0217,1.0687
1947-06-06,All Cartoons,1947,247,81.7616,0,10.7142,0.614
1947-06-07,All Cartoons,1947,237,82.997,0,15.4658,1.0558
1947-06-08,All Cartoons,1947,230,88.7428,0,9.092,1.0667
1947-06-09,All Cartoons,1947,247,82.7388,0,13.8205,1.2458
1947-06-10,All Cartoons,1947,214,85.6202,0,11.4291,0.906
1947-06-11,All Cartoons,1947,228,90.0074,0,17.8616,1.3971
1947-06-12,All Cartoons,1947,254,73.7473,0,11.1207,0.7711
1947-06-13,All Cartoons,1947,255,81.3166,0,14.1679,0.7356
1947-06-14,All Cartoons,1947,250,92.7672,0,12.2464,0.705
1947-06-15,All Cartoons,1947,253,85.5923,0,12.4806,0.8836
1947-06-16,All Cartoons,1947,246,75.6706,0,10.3871,1.1014
1947-06-17,All Cartoons,1947,252,80.9889,0,14.0434,1.2015
1947-06-18,All Cartoons,1947,191,97.0542,0,11.1188,1.3391
1947-06-19,All Cartoons,1947,253,97.8037,0,13.1581,0.846
1947-06-20,All Cartoons,1947,255,63.6103,0,6.9526,0.7421
1947-06-21,All Cartoons,1947,253,86.1893,0,14.9432,1.4495
1947-06-22,All Cartoons,1947,254,73.018,0,9.3345,1.0643
1947-06-23,All Cartoons,1947,251,86.8337,0,13.9648,1.1453
1947-06-24,All Cartoons,1947,253,83.8881,0,11.8386,1.1276
1947-06-25,All Cartoons,1947,251,79.3732,0,14.4677,1.413
1947-06-26,All Cartoons,1947,252,86.1019,0,10.3078,1.0909
1947-06-27,All Cartoons,1947,254,80.1781,0,9.553,0.8722
1947-06-28,All Cartoons,1947,255,89.0018,0,11.792,1.1095
1947-06-29,All Cartoons,1947,214,90.1648,0,14.3648,0.8634
1947-07-01a,All Cartoons,1947,201,90.0325,0,11.255,0.6117
1947-07-01b,All Cartoons,1947,254,86.8556,0,14.7609,1.2063
1947-07-02,All Cartoons,1947,227,99.9177,0,11.7217,0.6476
1947-07-03,All Cartoons,1947,255,69.203,0,14.4244,0.9423
1947-07-04,All Cartoons,1947,251,84.2014,0,11.7668,0.984
1947-07-05,All Cartoons,1947,236,86.0942,0,17.5207,1.2527
1947-07-06,All Cartoons,1947,252,74.6743,0,9.7961,1.0567
1947-07-07,All Cartoons,1947,237,81.6156,0,14.5067,1.0706
1947-07-08,All Cartoons,1947,252,91.3803,0,10.1291,0.7211
1947-07-09,All Cartoons,1947,248,91.1393,0,13.9463,1.2389
1947-07-10,All Cartoons,1947,255,75.9693,0,6.9001,0.7909
1947-07-11,All Cartoons,1947,255,76.5853,0,9.1267,0.5738
1947-07-12,All Cartoons,1947,245,86.1224,0,11.7168,1.3097
1947-07-14,All Cartoons,1947,245,83.0506,0,14.2072,1.4313
1947-07-15,All Cartoons,1947,253,98.6719,0,10.9488,1.087
1947-07-16,All Cartoons,1947,253,78.0092,0,13.8257,1.2624
1947-07-17,All Cartoons,1947,244,84.8024,0,11.4798,1.0956
1947-07-18,All Cartoons,1947,247,86.4488,0,13.989,0.816
1947-07-19,All Cartoons,1947,254,84.7938,0,8.7152,0.7618
1947-07-20,All Cartoons,1947,237,82.5636,0,14.5486,1.4268
1947-07-21,All Cartoons,1947,131,95.6659,0,9.7093,1.0645
1947-07-22,All Cartoons,1947,214,92.9324,0,15.8554,1.0541
1947-07-23,All Cartoons,1947,183,95.0232,0,11.9538,1.0559
1947-07-24,All Cartoons,1947,254,86.3479,0,13.6853,1.1844
1947-07-25,All Cartoons,1947,253,83.4076,0,10.8233,1.0987
1947-07-26,All Cartoons,1947,254,81.0721,0,14.1593,1.1947
1947-07-27,All Cartoons,1947,254,84.3122,0,8.8086,0.8108
1947-07-28,All Cartoons,1947,249,88.7405,0,14.0835,0.9427
1947-07-29,All Cartoons,1947,253,91.3489,0,11.4319,1.0685
1947-07-30,All Cartoons,1947,248,87.1329,0,13.5565,1.1934
1947-07-31,All Cartoons,1947,254,85.7273,0,11.0713,1.118
1947-08-01,All Cartoons,1947,169,98.8961,0,14.0191,1.029
1947-08-02,All Cartoons,1947,255,56.8461,0,8.5878,0.8412
1947-08-03,All Cartoons,1947,251,93.1932,0,9.1045,0.5074
1947-08-04,All Cartoons,1947,246,86.7911,0,9.3369,1.0864
1947-08-05,All Cartoons,1947,247,100.3263,0,17.4079,1.4365
1947-08-06,All Cartoons,1947,255,55.7183,0,9.4848,1.0814
1947-08-07,All Cartoons,1947,254,85.1238,0,13.9464,1.1829
1947-08-08,All Cartoons,1947,254,92.0455,0,9.7853,0.618
1947-08-09,All Cartoons,1947,255,68.3361,0,14.4965,0.7149
1947-08-10,All Cartoons,1947,237,84.5065,0,12.7558,1.1841
1947-08-11,All Cartoons,1947,243,94.1121,0,13.9953,1.3496
1947-08-12,All Cartoons,1947,254,88.1436,0,11.0805,1.434
1947-08-13,All Cartoons,1947,255,83.6322,0,13.7574,1.2633
1947-08-14,All Cartoons,1947,254,78.5184,0,8.1957,0.7396
1947-08-15,All Cartoons,1947,255,74.3024,0,13.8424,0.8852
1947-08-16,All Cartoons,1947,255,73.0289,0,10.8224,1.0872
1947-08-18,All Cartoons,1947,233,94.0369,0,14.2931,0.7232
1947-08-19,All Cartoons,1947,254,85.374,0,13.2235,1.1967
1947-08-20,All Cartoons,1947,254,86.3685,0,14.2915,1.0193
1947-08-21,All Cartoons,1947,251,77.4928,0,7.9084,0.7441
1947-08-22,All Cartoons,1947,245,85.871,0,14.3071,0.7093
1947-08-23,All Cartoons,1947,254,81.7806,0,10.6905,1.0632
1947-08-24,All Cartoons,1947,247,92.1456,0,14.2535,1.0856
1947-08-25,All Cartoons,1947,255,91.1236,0,11.5232,0.8231
1947-08-26,All Cartoons,1947,255,71.4087,0,14.3599,1.2935
1947-08-27,All Cartoons,1947,252,100.7154,0,11.4748,0.6176
1947-08-29,All Cartoons,1947,214,91.4765,0,14.3208,0.9515
1947-09-19,All Cartoons,1947,254,83.3803,0,7.5517,0.7706
1947-09-20,All Cartoons,1947,201,83.066,0,14.3943,1.3801
1947-09-23,All Cartoons,1947,251,88.1632,0,9.5832,1.1512
1947-09-24,All Cartoons,1947,253,77.3508,0,15.2748,0.7443
1947-09-25,All Cartoons,1947,250,93.7796,0,10.6805,0.7927
1947-09-26,All Cartoons,1947,246,90.8509,0,16.9398,1.3671
1947-09-27,All Cartoons,1947,253,92.4346,0,9.5322,1.0851
1947-09-28,All Cartoons,1947,252,74.7104,0,13.7263,0.8219
1947-09-29,All Cartoons,1947,243,90.8161,0,12.2805,1.0915
1947-09-30,All Cartoons,1947,252,88.896,0,15.0663,1.0855
1947-10-01,All Cartoons,1947,228,96.8775,0,12.0899,1.0758
1947-10-02,All Cartoons,1947,247,87.9382,0,13.5093,0.6928
1947-10-04,All Cartoons,1947,252,88.5443,0,9.7079,1.0647
1947-10-05,All Cartoons,1947,251,96.2861,0,14.423,1.0781
1947-10-06,All Cartoons,1947,220,93.9703,0,11.9871,1.0275
1947-10-07,All Cartoons,1947,251,82.3283,0,14.3327,1.2306
1947-10-08,All Cartoons,1947,230,95.6158,0,12.7703,1.1336
1947-10-09,All Cartoons,1947,237,88.7677,0,17.2408,1.3933
1947-10-11,All Cartoons,1947,251,82.5537,0,11.4598,1.146
1947-10-12,All Cartoons,1947,254,83.3963,0,15.0518,1.3284
1947-10-13,All Cartoons,1947,251,93.1327,0,11.1644,1.3448
1947-10-14,All Cartoons,1947,254,90.7664,0,9.6419,0.3853
1947-10-15,All Cartoons,1947,239,103.0589,0,10.381,0.6125
1947-10-16,All Cartoons,1947,254,88.641,0,12.7429,0.551
1947-10-17,All Cartoons,1947,142,99.041,0,9.9304,1.0981
1947-10-18,All Cartoons,1947,225,91.2346,0,15.0275,1.456
1947-10-19,All Cartoons,1947,178,95.8548,0,12.8666,1.1451
1947-10-20,All Cartoons,1947,253,63.1505,0,13.8671,0.6501
1947-10-21,All Cartoons,1947,255,69.4142,0,7.459,0.7738
1947-10-22,All Cartoons,1947,249,97.3842,0,12.5131,0.693
1947-10-23,All Cartoons,1947,120,90.4558,0,11.5085,0.9417
1947-10-24,All Cartoons,1947,254,75.46,0,14.2061,1.0625
1947-10-25,All Cartoons,1947,246,86.3274,0,7.7064,0.8392
1947-10-26,All Cartoons,1947,247,93.4398,0,14.5028,1.0965
1947-10-27,All Cartoons,1947,254,76.1383,0,10.1905,1.1194
1947-10-28,All Cartoons,1947,254,79.0635,0,13.076,0.5275
1947-10-29,All Cartoons,1947,251,97.601,0,7.9744,0.7743
1947-10-30,All Cartoons,1947,165,83.8564,0,13.9129,1.4491
1947-10-31,All Cartoons,1947,254,87.7753,0,8.1106,0.8086
1947-11-01,All Cartoons,1947,248,89.5984,0,13.6629,1.2423
1947-11-02,All Cartoons,1947,253,94.4935,0,11.3664,0.7363
1947-11-03,All Cartoons,1947,159,101.2782,0,15.2095,1.2151
1947-11-04,All Cartoons,1947,253,82.5088,0,7.0027,0.8229
1947-11-05,All Cartoons,1947,251,85.0097,0,13.9676,1.5089
1947-11-06,All Cartoons,1947,169,103.2455,0,12.0105,1.343
1947-11-07,All Cartoons,1947,249,91.7742,0,13.123,0.7441
1947-11-08,All Cartoons,1947,253,92.4154,0,11.9542,0.9919
1947-11-09,All Cartoons,1947,228,111.0362,0,14.7158,1.3827
1947-11-10,All Cartoons,1947,132,101.394,0,12.0038,0.9044
1947-11-11,All Cartoons,1947,254,78.8961,0,13.4759,0.5786
1947-11-12,All Cartoons,1947,235,92.4856,0,12.0409,1.1181
1947-11-13a,All Cartoons,1947,252,83.626,0,15.3448,1.1405
1947-11-13b,All Cartoons,1947,239,99.3522,0,9.9937,1.0767
1947-11-14,All Cartoons,1947,250,90.9443,0,14.1242,1.4761
1947-11-15,All Cartoons,1947,254,85.0089,0,10.442,0.7248
1947-11-16,All Cartoons,1947,209,94.9502,0,13.733,1.2273
1947-11-17,All Cartoons,1947,181,94.7238,0,12.2532,1.1418
1947-11-18,All Cartoons,1947,254,93.214,0,16.238,1.4206
1947-11-19,All Cartoons,1947,154,94.0274,0,10.8077,1.3824
1947-11-20,All Cartoons,1947,244,91.2412,0,15.2279,1.3955
1947-11-21,All Cartoons,1947,255,63.5281,0,9.3087,0.8527
1947-11-22,All Cartoons,1947,255,75.6652,0,14.1975,1.1
1947-11-23,All Cartoons,1947,254,83.1766,0,9.7606,0.6233
1947-11-24,All Cartoons,1947,255,67.0697,0,13.5052,1.0214
1947-11-25,All Cartoons,1947,251,79.2088,0,10.5216,1.0749
1947-11-26,All Cartoons,1947,250,71.5641,0,15.1441,0.9402
1947-11-27,All Cartoons,1947,248,86.3096,0,10.7268,1.0768
1947-11-28,All Cartoons,1947,254,82.0275,0,13.9503,0.8034
1947-11-29,All Cartoons,1947,250,77.1054,0,9.4765,1.1234
1947-11-30,All Cartoons,1947,243,89.4307,0,15.305,1.0282
1947-12-01,All Cartoons,1947,254,81.0607,0,10.9454,1.0103
1947-12-02,All Cartoons,1947,247,86.2424,0,14.6547,1.2909
1947-12-03,All Cartoons,1947,255,79.7093,0,9.1594,1.072
1947-12-04,All Cartoons,1947,234,94.7165,0,14.617,1.3212
1947-12-05,All Cartoons,1947,255,72.3665,0,9.9711,1.123
1947-12-06,All Cartoons,1947,255,73.7979,0,13,0.7331
1947-12-07,All Cartoons,1947,251,92.9394,0,10.9002,1.0947
1947-12-08,All Cartoons,1947,254,79.1693,0,14.2224,0.6086
1947-12-09,All Cartoons,1947,252,87.0204,0,8.722,0.8442
1947-12-10,All Cartoons,1947,185,90.4559,0,13.922,1.3772
1947-12-11,All Cartoons,1947,250,91.8084,0,11.0469,1.1219
1947-12-12,All Cartoons,1947,254,75.958,0,14.426,1.0832
1947-12-13,All Cartoons,1947,186,90.8742,0,10.9811,1.178
1947-12-14,All Cartoons,1947,255,69.4022,0,12.5486,0.7036
1947-12-15,All Cartoons,1947,254,92.3624,0,8.4665,0.7747
1947-12-16,All Cartoons,1947,254,78.819,0,14.1166,1.2645
1947-12-17,All Cartoons,1947,255,66.8603,0,13.247,1.3917
1947-12-18,All Cartoons,1947,249,87.0378,0,13.7535,1.0919
1947-12-19,All Cartoons,1947,255,63.6279,0,10.0151,0.6289
1947-12-20,All Cartoons,1947,255,70.6717,0,12.9834,0.9497
1947-12-21,All Cartoons,1947,252,75.5183,0,12.1069,1.248
1947-12-22,All Cartoons,1947,250,95.613,0,13.4745,0.8242
1947-12-23,All Cartoons,1947,254,84.3446,0,13.1593,1.183
1947-12-24,All Cartoons,1947,254,82.5095,0,16.1806,1.3164
1947-12-25,All Cartoons,1947,255,75.7575,0,10.4199,1.1366
1947-12-26,All Cartoons,1947,254,82.9751,0,11.7497,0.8291
1947-12-27,All Cartoons,1947,254,74.726,0,10.696,1.372
1947-12-28,All Cartoons,1947,239,101.9041,0,15.6393,1.2151
1947-12-30,All Cartoons,1947,254,72.0183,0,10.3533,0.674
1947-12-31,All Cartoons,1947,244,92.2167,0,14.2456,1.0354
1948-01-01,All Cartoons,1948,240,92.7033,0,10.6894,0.8302
1948-01-02,All Cartoons,1948,251,81.1104,0,14.923,1.4132
1948-01-03,All Cartoons,1948,253,85.9784,0,10.1763,0.6344
1948-01-04,All Cartoons,1948,251,96.5132,0,13.4413,0.7746
1948-01-05,All Cartoons,1948,253,80.187,0,10.056,1.0048
1948-01-06,All Cartoons,1948,252,75.5519,0,15.4469,1.2684
1948-01-07,All Cartoons,1948,252,83.5834,0,10.0617,1.0908
1948-01-08,All Cartoons,1948,254,86.9052,0,14.6891,0.6776
1948-01-09,All Cartoons,1948,224,99.1539,0,10.2439,1.1363
1948-01-10,All Cartoons,1948,249,94.8271,0,13.2464,1.1326
1948-01-11,All Cartoons,1948,254,70.1882,0,10.269,0.764
1948-01-12,All Cartoons,1948,254,82.3438,0,13.4114,1.1771
1948-01-13,All Cartoons,1948,251,86.9833,0,12.7111,0.7396
1948-01-14,All Cartoons,1948,252,89.3936,0,16.3827,1.1581
1948-01-15,All Cartoons,1948,254,75.5389,0,7.4166,0.7762
1948-01-16,All Cartoons,1948,227,76.2709,0,14.5379,1.4615
1948-01-17,All Cartoons,1948,255,70.7271,0,11.7805,1.112
1948-01-18,All Cartoons,1948,255,62.904,0,13.3767,0.9302
1948-01-19,All Cartoons,1948,254,91.9088,0,11.3414,1.0276
1948-01-20,All Cartoons,1948,252,84.9714,0,14.7297,0.6079
1948-01-21,All Cartoons,1948,255,66.8051,0,11.637,1.1527
1948-01-22,All Cartoons,1948,62,110.6131,0,16.2747,1.1119
1948-01-23,All Cartoons,1948,208,92.9898,0,10.3501,1.1952
1948-01-24,All Cartoons,1948,255,86.6859,0,13.6995,0.7655
1948-01-25,All Cartoons,1948,254,81.1622,0,10.6438,0.6059
1948-01-26,All Cartoons,1948,254,89.9432,0,9.5787,0.4111
1948-01-27,All Cartoons,1948,255,75.869,0,9.9215,0.7576
1948-01-28,All Cartoons,1948,253,84.0124,0,14.7449,0.6859
1948-01-29,All Cartoons,1948,255,73.4654,0,10.4019,0.6162
1948-01-30,All Cartoons,1948,250,83.2779,0,12.9505,0.4985
1948-01-31,All Cartoons,1948,250,88.8984,0,9.6643,0.6457
1948-02-01,All Cartoons,1948,251,79.2176,0,14.203,1.0967
1948-02-02,All Cartoons,1948,254,88.5486,0,11.1893,1.1015
1948-02-03,All Cartoons,1948,220,85.7898,0,15.6015,1.0652
1948-02-04,All Cartoons,1948,253,85.1732,0,8.9266,0.8502
1948-02-05,All Cartoons,1948,252,83.2606,0,13.5254,1.1879
1948-02-06,All Cartoons,1948,254,96.9019,0,11.1443,0.6687
1948-02-08,All Cartoons,1948,232,98.8938,0,14.7133,1.0839
1948-02-09,All Cartoons,1948,255,67.7637,0,5.1729,0.5395
1948-02-10,All Cartoons,1948,245,84.5683,0,13.5472,1.0253
1948-02-11,All Cartoons,1948,254,77.0914,0,6.5442,0.7413
1948-02-12,All Cartoons,1948,254,86.5816,0,7.9741,1.0552
1948-02-13,All Cartoons,1948,254,81.045,0,10.1746,1.0952
1948-02-15,All Cartoons,1948,251,83.6161,0,14.5668,0.6545
1948-02-16,All Cartoons,1948,254,93.0089,0,10.5273,1.3261
1948-02-17,All Cartoons,1948,253,83.2598,0,13.8648,0.893
1948-02-18,All Cartoons,1948,255,79.1755,0,11.2615,1.1311
1948-02-19,All Cartoons,1948,254,88.0901,0,16.0378,1.1191
1948-02-20,All Cartoons,1948,250,93.7341,0,11.6319,1.127
1948-02-22,All Cartoons,1948,134,97.751,0,15.0184,1.5823
1948-02-23,Southerners,1948,255,67.6335,0,9.9302,1.0977
1948-02-23,All Cartoons,1948,255,67.6335,0,9.9302,1.0977
1948-02-24,All Cartoons,1948,253,91.9295,0,15.2401,1.0544
1948-02-25,All Cartoons,1948,252,89.5797,0,13.0573,1.3745
1948-02-26,All Cartoons,1948,255,77.7307,0,15.4203,1.0933
